id;money;avg_salary;sal_cat;cat_exp;last_job_diff_cat;save_date_diff_cat;kmeans
1502;35238;46984.12698412698;4.0;3;5;3;4
1526;50000;46785.6;6.0;2;2;3;3
1528;30000;21208.718498112437;8.0;3;4;3;5
1563;39964;50747.52422145329;4.0;2;1;3;2
1579;35000;36757.142857142855;6.0;3;5;3;5
1637;10378;16405.274202271496;4.0;1;1;1;1
1639;10378;16405.274202271496;4.0;3;3;1;3
1661;50000;63612.1017251636;4.0;3;2;3;3
1691;50000;36675.800842221644;8.0;3;1;2;4
1775;60000;54956.597222222226;6.0;3;2;3;4
1791;28000;34222.22222222222;4.0;2;3;1;2
1828;26639;32923.67768595041;4.0;2;1;2;2
1838;24674;32159.575811134953;4.0;3;1;3;3
1881;35000;46645.73129146258;4.0;3;2;1;2
1919;37835;53332.35;4.0;3;3;3;3
1939;28000;33905.99030470914;4.0;2;3;3;3
1948;45000;38985.65938961906;8.0;2;3;2;4
1965;40000;43830.735139676544;6.0;2;4;3;4
1999;30000;35280.355435370475;6.0;3;4;3;4
2041;50000;37311.11111111111;8.0;3;3;2;4
2057;30000;27797.5;6.0;2;2;2;3
2060;300000;49480.9688581315;10.0;3;2;2;5
2066;75000;44761.7728531856;10.0;2;3;2;5
2072;60000;61759.846084201;6.0;3;5;1;4
2074;25000;30011.532590875686;4.0;2;3;2;3
2078;45000;61759.846084201;4.0;2;3;3;3
2134;80000;59142.56198347107;8.0;3;5;2;5
2143;16533;23146.666666666664;4.0;2;1;1;2
2235;31995;42689.332762789956;4.0;3;3;3;3
2268;50000;38656.97830338629;8.0;3;2;3;4
2272;60000;39703.99545190928;10.0;3;4;2;5
2324;25000;33914.830119375576;4.0;3;5;3;4
2355;11667;20416.66666666666;4.0;3;3;2;3
2455;40000;16794.440599769325;10.0;3;2;3;5
2504;40000;34942.268907563026;6.0;2;3;1;3
2525;45000;46304.98145956608;6.0;2;3;2;3
2537;27000;44126.92408186965;4.0;2;3;3;3
2556;24900;30311.333333333332;4.0;1;1;1;1
2627;10747;16536.509364761107;4.0;1;1;1;1
2640;20000;16536.509364761107;8.0;1;1;1;3
2673;28278;39375.10014420765;4.0;3;4;3;4
2700;10747;16536.509364761107;4.0;1;1;1;1
2753;10556;16168.964620187307;4.0;1;1;1;1
2834;25000;27992.865636147442;6.0;3;3;1;3
2867;15000;26696.280991735533;4.0;2;3;1;2
2874;40000;30946.745562130185;8.0;3;5;1;5
2876;25000;24691.35802469136;6.0;3;5;3;5
2882;20000;27992.865636147442;4.0;2;1;3;2
2900;115000;52173.913043478264;10.0;3;1;3;5
2922;30000;40728.37829599147;4.0;3;3;1;3
2948;40000;49646.32832200198;4.0;3;2;3;3
2956;21718;29671.493751239832;4.0;2;3;2;3
2962;60000;44069.287273997725;8.0;3;5;3;5
3046;35000;41600.0;4.0;2;3;3;3
3051;14762;22377.27335640138;4.0;3;3;3;3
3075;27000;36947.36842105263;4.0;3;3;2;3
3139;14773;21414.256198347106;4.0;1;1;1;1
3148;36964;44225.12755102041;4.0;2;3;3;3
3197;25000;32180.4;4.0;3;1;2;2
3212;30000;37204.98614958449;4.0;2;3;3;3
3270;75000;43531.42857142857;10.0;3;5;3;5
3327;45000;36666.666666666664;8.0;3;3;3;5
3417;33909;42386.36363636364;4.0;2;3;1;2
3486;27192;36876.524676299494;4.0;3;1;1;2
3520;35000;35074.84963243484;6.0;2;1;2;3
3570;40000;38993.36076817558;6.0;2;3;3;4
3571;30000;52361.68947055325;4.0;3;2;3;3
3629;25000;29341.94444444444;6.0;2;1;2;3
3666;100000;38378.28755657511;10.0;3;3;3;5
3667;13790;13790.02849002849;6.0;1;1;1;1
3677;40000;31097.608024691363;8.0;3;4;1;4
3791;50000;45000.0;6.0;3;4;3;4
3792;45000;44938.27160493828;6.0;2;3;3;4
3815;26000;30466.68289911533;6.0;2;1;3;3
3830;35000;36758.31443688587;6.0;3;3;1;3
3863;35000;36758.31443688587;6.0;3;5;3;5
3865;31274;41271.245230662505;4.0;3;3;1;3
3912;30000;54241.89685898864;4.0;3;5;2;4
3914;40000;39397.959183673476;6.0;2;3;1;3
3919;30643;39397.959183673476;4.0;3;4;2;3
3945;50000;54241.89685898864;6.0;3;3;3;4
3952;28978;37349.135802469136;4.0;2;2;2;2
4022;25000;30000.0;4.0;2;3;1;2
4077;15000;42005.62283737024;2.0;3;1;1;1
4116;50000;40938.77551020408;8.0;3;1;2;4
4203;25000;37625.565551576554;4.0;3;2;3;3
4295;25000;43395.5078125;4.0;1;2;3;2
4424;30000;41630.0;4.0;2;3;3;3
4425;40000;48297.36554162107;4.0;2;1;1;2
4450;40000;41630.0;6.0;3;3;3;4
4451;50000;48297.36554162107;6.0;3;2;3;4
4473;80000;67347.79932286858;8.0;3;2;3;4
4478;45000;50518.62673484296;6.0;3;3;3;4
4482;30000;48297.36554162107;4.0;2;4;1;3
4503;40000;50747.52422145329;4.0;2;2;3;3
4539;45000;50747.52422145329;6.0;2;1;1;2
4549;100000;50605.34636543289;10.0;2;4;3;5
4563;35000;42091.701752814355;4.0;2;1;3;2
4595;60000;50605.34636543289;8.0;3;3;3;5
4599;40000;26746.807939342303;10.0;1;1;1;3
4617;60000;52330.83681581464;6.0;3;3;2;4
4625;18777;28425.398860072793;4.0;1;1;1;1
4630;65000;49169.28332556673;8.0;2;4;3;5
4640;50000;52330.83681581464;6.0;2;4;3;4
4744;50000;32653.061224489793;10.0;3;3;3;5
4761;40000;35359.16824196596;6.0;2;3;2;3
4780;75000;41381.57034354409;10.0;3;3;2;5
4805;40376;60228.93074081988;4.0;2;4;3;3
4817;55000;75290.2325344594;4.0;2;2;2;2
4819;64029;94328.60848725063;4.0;3;3;2;3
4827;64029;94328.60848725063;4.0;2;3;3;3
4871;75000;70918.73163457743;6.0;3;3;3;4
4876;41391;65341.52684256055;4.0;2;2;3;3
4882;65000;66429.98027613411;6.0;3;3;3;4
4904;22877;33218.239819853625;4.0;3;4;2;3
4925;29400;41160.0;4.0;3;2;1;2
4940;42791;56722.55273120606;4.0;2;3;2;3
4954;85000;34903.358979170574;10.0;3;3;3;5
4976;30068;37482.64214674423;4.0;2;3;3;3
4994;20000;34903.358979170574;4.0;2;4;1;3
5023;80000;55426.984126984134;8.0;2;3;3;4
5040;15000;19740.405977977156;4.0;1;1;1;1
5122;20000;43723.865877712036;2.0;2;3;2;2
5146;120000;79161.1605860385;10.0;2;3;3;5
5163;70000;56494.485221186274;8.0;3;3;1;4
5181;40000;43723.865877712036;6.0;2;3;2;3
5185;55000;62134.87883940907;6.0;2;2;3;3
5231;30000;33871.48250178553;6.0;2;3;3;4
5246;25000;44555.463359245354;4.0;3;4;1;3
5276;32626;41020.74551514558;4.0;3;3;3;3
5290;43229;60095.651364494115;4.0;3;3;3;3
5292;60000;44555.463359245354;8.0;2;2;2;4
5299;100000;41020.74551514558;10.0;3;3;3;5
5362;11227;16953.02305350152;4.0;1;1;1;1
5367;27468;37812.452184179456;4.0;2;4;3;3
5369;29040;36009.6;4.0;3;3;3;3
5376;50000;31476.38448770183;10.0;2;3;3;5
5388;27281;34954.1015625;4.0;3;3;1;3
5404;30000;38888.88888888889;4.0;3;3;3;3
5499;28677;33527.387935942184;6.0;3;5;3;5
5524;20000;34595.70623870762;4.0;2;4;3;3
5531;26320;31584.0;4.0;3;3;1;3
5540;85000;45154.28571428572;10.0;3;3;1;5
5541;35000;34595.70623870762;6.0;2;3;2;3
5564;48717;67780.71833648393;4.0;3;3;2;3
5583;60000;67780.71833648393;6.0;3;4;3;4
5595;28124;34595.70623870762;4.0;3;2;2;3
5597;40000;34595.70623870762;8.0;2;3;2;4
5683;24347;34870.05414410662;4.0;2;4;3;3
5805;20588;31487.8892733564;4.0;3;3;3;3
5809;18000;30304.6875;4.0;3;4;1;3
5926;38511;57356.26980534178;4.0;3;3;3;3
5927;80000;40523.373220368594;10.0;2;1;3;4
5947;25000;40523.373220368594;4.0;3;4;3;4
5953;40808;57373.28283113799;4.0;3;5;3;4
5961;35000;40523.373220368594;6.0;2;2;2;3
5968;34463;46140.29096373198;4.0;2;3;1;2
6077;20000;39588.62296219216;2.0;2;3;1;2
6096;18000;37164.3897996357;2.0;2;3;2;2
6174;40000;47773.54570637118;4.0;2;2;2;2
6214;25000;37328.72885309749;4.0;2;3;3;3
6236;30764;37328.72885309749;4.0;3;4;3;4
6243;11053;17158.952477284125;4.0;1;1;1;1
6298;100000;55481.62849494349;10.0;2;3;2;5
6299;23000;30549.820109261185;4.0;3;2;2;3
6312;20000;20704.965096890544;6.0;1;1;1;2
6331;35000;41827.75390625;4.0;3;2;3;3
6339;40000;40042.152767319414;6.0;3;1;2;3
6340;45000;40042.152767319414;6.0;3;1;2;3
6366;40000;32199.792208223633;8.0;2;3;2;4
6391;32437;40042.152767319414;4.0;3;3;2;3
6396;13761;20704.965096890544;4.0;1;1;1;1
6426;60000;53182.079081632655;6.0;3;1;1;3
6500;30000;42000.0;4.0;3;2;3;3
6532;25000;36066.666666666664;4.0;2;3;3;3
6552;25000;36675.800842221644;4.0;2;3;2;3
6560;30000;29790.39983340275;6.0;3;2;3;4
6579;50000;36675.800842221644;8.0;3;2;2;4
6592;20000;40510.56014692378;2.0;3;4;1;2
6675;30000;32923.67768595041;6.0;1;1;1;2
6718;13786;20608.375401662048;4.0;1;1;1;1
6757;60000;38985.65938961906;10.0;3;3;1;5
6762;37821;48523.83604366228;4.0;2;4;3;3
6764;40000;29623.01496598639;8.0;3;4;3;5
6775;25000;48523.83604366228;2.0;3;1;1;1
6818;50000;30011.532590875686;10.0;2;2;1;4
6825;47979;61759.846084201;4.0;3;4;3;4
6850;30000;35888.88888888888;4.0;1;1;1;1
6857;32711;44761.7728531856;4.0;2;1;3;2
6907;16533;23146.666666666664;4.0;2;3;3;3
6929;90000;34618.77551020409;10.0;2;3;3;5
7003;14892;21734.112490869244;4.0;2;3;2;3
7005;45000;21734.112490869244;10.0;3;2;3;5
7025;26017;35036.60373333333;4.0;2;4;3;3
7028;80000;45731.83154799412;10.0;3;3;2;5
7039;40000;47623.333333333336;4.0;2;3;3;3
7045;50000;35036.60373333333;8.0;2;3;3;4
7108;28524;34022.717375526205;4.0;2;3;1;2
7130;55000;30930.056710775047;10.0;3;5;1;5
7167;30000;58940.17094017092;2.0;2;1;2;1
7195;40000;30930.056710775047;8.0;3;5;3;5
7220;29440;35622.3879;4.0;2;3;3;3
7230;15000;35622.3879;2.0;2;3;3;2
7235;55000;39677.41935483871;8.0;3;3;3;5
7241;11001;16794.440599769325;4.0;1;1;1;1
7306;60000;46304.98145956608;8.0;3;3;2;4
7324;100000;65768.46855782582;10.0;3;5;1;5
7337;37467;46304.98145956608;4.0;2;3;3;3
7354;24900;30311.333333333332;4.0;3;3;2;3
7375;120000;46304.98145956608;10.0;3;4;3;5
7398;30000;25034.72222222222;8.0;2;2;1;3
7408;23516;30795.525494276797;4.0;3;3;1;3
7418;50000;43132.96398891967;8.0;2;2;2;4
7454;27250;36787.5;4.0;2;2;3;3
7472;85000;31875.0;10.0;2;2;3;5
7491;23516;30795.525494276797;4.0;3;2;2;3
7495;20000;30138.88888888889;4.0;3;3;1;3
7511;50000;44194.21487603305;6.0;3;1;2;3
7611;25000;52173.913043478264;2.0;2;4;3;3
7631;13500;13500.0;6.0;3;3;3;3
7660;40083;50104.166666666664;4.0;2;3;3;3
7662;35000;30946.745562130185;6.0;2;2;2;3
7675;25000;30946.745562130185;4.0;3;4;1;3
7679;40083;50104.166666666664;4.0;3;3;3;3
7680;25000;41883.232467070135;4.0;3;2;3;3
7709;40000;41392.3182441701;6.0;3;3;2;4
7716;65000;49646.32832200198;8.0;3;5;3;5
7746;40000;36960.42387543252;6.0;2;4;2;4
7821;30000;42438.01652892562;4.0;2;3;2;3
7860;30000;65333.333333333336;2.0;2;4;3;3
7877;35000;36947.36842105263;6.0;3;3;1;3
7888;27000;22377.27335640138;8.0;1;1;1;3
7894;30000;43108.636436468514;4.0;2;2;3;3
7899;40000;65333.333333333336;4.0;3;3;2;3
7909;50000;44225.12755102041;6.0;3;3;1;3
7969;15000;21414.256198347106;4.0;1;1;1;1
7970;20974;31460.526315789473;4.0;3;1;1;2
7979;60000;36222.27031141869;10.0;2;3;2;5
7986;30000;32708.333333333332;6.0;2;3;1;3
7994;30000;36222.27031141869;4.0;2;2;1;2
8017;45000;26134.215500945178;10.0;2;1;3;4
8042;40000;47429.07210571675;4.0;3;3;3;3
8085;50000;53031.09256055363;6.0;3;3;3;4
8103;17174;26134.215500945178;4.0;2;1;3;2
8127;37381;51621.31519274376;4.0;3;3;2;3
8241;35000;33679.01234567902;6.0;2;3;3;4
8248;48235;65259.51557093424;4.0;3;3;3;3
8268;30000;21775.181550828343;8.0;3;3;3;5
8314;75000;34560.0;10.0;2;3;1;4
8318;30000;16563.560047837662;10.0;1;1;1;3
8321;35000;38993.36076817558;6.0;2;1;2;3
8387;30000;35074.84963243484;6.0;2;3;1;3
8396;35000;34290.65743944637;6.0;3;5;3;5
8399;25000;29556.21301775148;4.0;2;1;1;2
8408;31312;38378.28755657511;4.0;2;2;3;3
8416;30000;38378.28755657511;4.0;3;3;2;3
8509;30000;19255.322204047996;10.0;1;1;1;3
8652;33103;40741.61735700196;4.0;3;1;2;2
8684;25000;31259.058950784205;4.0;3;3;3;3
8696;40000;40741.61735700196;6.0;2;3;2;3
8784;20000;24492.1875;4.0;2;1;1;2
8789;29167;34027.77777777778;6.0;3;1;3;3
8792;25000;28715.37396121884;6.0;3;4;2;4
8793;25000;28851.5625;6.0;3;3;3;4
8875;12800;12800.0;6.0;2;3;3;3
8897;25000;27467.654320987655;6.0;2;4;3;4
8940;120000;72177.91813035273;10.0;3;3;3;5
8946;40000;37625.565551576554;6.0;3;2;3;4
8965;30000;37625.565551576554;4.0;2;3;3;3
9001;33780;46772.61200338123;4.0;2;3;3;3
9047;80000;67015.90449954088;8.0;3;3;3;5
9048;38000;56793.47826086957;4.0;2;3;3;3
9053;22433;32200.002029056082;4.0;3;2;3;3
9054;80000;66473.92290249433;8.0;2;2;2;4
9082;85000;63711.91135734072;8.0;2;2;3;4
9108;35000;51652.307692307695;4.0;3;3;3;3
9141;60000;47244.89795918367;8.0;2;3;3;4
9142;39642;48297.36554162107;4.0;2;3;3;3
9152;40000;41630.0;6.0;2;3;3;4
9222;95000;63771.36651805926;10.0;2;3;2;5
9236;50000;63771.36651805926;4.0;3;3;2;3
9251;70000;59529.82966501137;8.0;3;3;3;5
9278;50000;58289.029954374135;6.0;3;2;1;3
9308;70000;62009.154993018325;6.0;3;4;3;4
9316;150000;57294.47244094488;10.0;3;3;2;5
9355;250000;72177.91813035273;10.0;3;3;3;5
9364;47747;57294.47244094488;4.0;2;1;2;2
9365;70000;67806.640625;6.0;2;3;1;3
9370;70000;80588.7831946096;6.0;3;1;3;3
9457;35000;38594.38660027162;6.0;2;2;3;3
9508;46384;70918.73163457743;4.0;3;2;3;3
9539;42042;65641.33316500443;4.0;3;1;2;2
9557;120000;81764.86338336988;10.0;3;5;3;5
9560;40000;57294.47244094488;4.0;3;5;3;4
9572;65000;58702.457466918706;6.0;2;3;3;4
9579;50000;55799.90965013456;6.0;2;2;3;3
9606;40000;37482.64214674423;6.0;3;3;3;4
9613;30068;37482.64214674423;4.0;3;1;3;3
9619;80000;34903.358979170574;10.0;3;2;3;5
9659;20000;33218.239819853625;4.0;2;3;3;3
9699;33438;43261.71875;4.0;3;5;1;3
9708;34733;42837.77777777778;4.0;3;4;1;3
9713;45000;39329.318999999996;6.0;2;3;2;3
9728;35000;42837.77777777778;4.0;2;4;3;3
9779;45000;33866.305705955856;8.0;3;3;3;5
9803;80000;39097.560975609755;10.0;2;3;3;5
9835;70000;45503.7890625;10.0;3;5;2;5
9848;15000;21592.537893074863;4.0;1;1;1;1
9858;42275;56494.485221186274;4.0;3;3;2;3
9914;32626;41020.74551514558;4.0;3;2;3;3
9939;150000;48954.894666771084;10.0;2;4;3;5
9942;32626;41020.74551514558;4.0;3;3;2;3
9968;45000;33871.48250178553;8.0;3;4;3;5
9970;30719;40066.91084710743;4.0;3;1;1;2
10081;42281;56815.4296875;4.0;3;5;3;4
10105;30000;44261.6;4.0;2;3;3;3
10106;30000;33527.387935942184;6.0;3;4;1;4
10120;20000;33527.387935942184;4.0;2;4;3;3
10131;45000;45151.6633010947;6.0;2;4;2;4
10144;39087;51890.41944114151;4.0;3;1;3;3
10186;28677;33527.387935942184;6.0;2;3;3;4
10189;40000;39874.26035502958;6.0;2;4;3;4
10209;150000;50113.53550295858;10.0;3;3;3;5
10212;38733;51644.444444444445;4.0;3;5;2;4
10244;40000;35520.0;6.0;2;4;3;4
10321;35000;32431.09809027778;6.0;2;3;3;4
10325;60000;53283.759666864964;6.0;3;4;3;4
10379;24347;34870.05414410662;4.0;3;3;3;3
10406;33225;42074.721697122455;4.0;3;4;1;3
10415;26417;39074.652777777774;4.0;2;1;1;2
10417;12191;18673.268484144304;4.0;1;1;1;1
10507;40000;31943.288241415194;8.0;2;4;3;5
10544;32759;45948.31665765279;4.0;2;4;3;3
10556;30000;17124.744462809922;10.0;2;2;2;4
10686;33104;40523.373220368594;4.0;3;3;3;3
10708;50000;34587.39595719382;8.0;2;3;3;4
10797;40000;39588.62296219216;6.0;3;4;2;4
10809;14912;22830.788897005114;4.0;1;1;1;1
10866;40000;44531.89300411522;6.0;2;2;3;3
10886;44711;63186.25776927806;4.0;2;3;3;3
10940;80000;36098.298676748585;10.0;2;2;3;5
10992;20000;37328.72885309749;2.0;3;5;3;3
11015;38871;52232.828595041334;4.0;3;2;3;3
11019;50000;41059.24008599838;8.0;3;3;2;4
11026;55000;41372.83950617284;8.0;2;2;2;4
11031;30000;41059.24008599838;4.0;3;3;2;3
11038;25806;32199.792208223633;4.0;3;4;3;4
11044;70000;52232.828595041334;8.0;3;2;3;4
11060;20000;20704.965096890544;6.0;1;1;1;2
11086;60000;48321.79930795848;8.0;3;2;3;4
11094;32437;40042.152767319414;4.0;2;1;1;2
11155;31000;36757.142857142855;4.0;1;3;3;3
11225;28000;36066.666666666664;4.0;2;3;3;3
11261;35000;34544.4944598338;6.0;3;3;2;4
11268;30000;36675.800842221644;4.0;3;5;3;4
11271;120000;56577.20051132213;10.0;3;2;2;5
11273;30227;36675.800842221644;4.0;2;4;1;3
11337;25000;32557.511111111115;4.0;2;2;2;2
11351;30000;38677.68595041322;4.0;2;3;2;3
11404;50000;58575.60262965669;6.0;3;5;1;4
11424;35000;39554.328922495275;6.0;2;4;1;3
11435;25000;38985.65938961906;4.0;2;3;2;3
11484;50000;38985.65938961906;8.0;2;4;3;5
11498;31404;42422.28377962451;4.0;2;4;3;3
11554;25000;30011.532590875686;4.0;3;4;3;4
11585;250000;61759.846084201;10.0;3;3;3;5
11680;40000;28874.409972299163;8.0;3;5;3;5
11686;28000;35036.60373333333;4.0;3;2;3;3
11715;15000;25343.944636678203;4.0;3;3;3;3
11762;20000;25143.24737155326;4.0;2;1;1;2
11773;52142;75313.08641975309;4.0;3;4;3;4
11797;30000;34123.961218836565;6.0;3;2;3;4
11812;20000;28051.85185185185;4.0;3;2;1;2
11850;18000;30594.839293798104;4.0;2;3;3;3
11875;30000;39669.42148760331;4.0;2;3;1;2
11901;40000;35622.3879;6.0;2;3;2;3
11928;35000;44133.78099173554;4.0;2;3;1;2
11931;45000;49194.26041103299;6.0;3;5;3;5
11964;35000;42523.48099173554;4.0;3;3;2;3
12027;35000;34512.69031687918;6.0;3;3;3;4
12062;25000;34628.82653061225;4.0;2;1;1;2
12075;28707;34512.69031687918;4.0;3;2;2;3
12117;21290;30905.306971904272;4.0;3;1;2;2
12157;10556;16168.964620187307;4.0;1;1;1;1
12169;15000;37500.0;2.0;2;2;3;2
12240;18000;21557.4375;4.0;1;1;1;1
12309;50000;41392.3182441701;8.0;3;2;2;4
12320;50000;40728.37829599147;8.0;3;1;3;4
12339;35000;36581.558596073766;6.0;2;4;2;4
12363;50000;36581.558596073766;8.0;2;3;2;4
12431;23000;43108.636436468514;2.0;2;2;2;2
12483;27000;36947.36842105263;4.0;2;3;2;3
12555;22000;37800.0;4.0;3;5;3;4
12566;40000;31460.526315789473;8.0;3;5;3;5
12599;36964;44225.12755102041;4.0;3;3;3;3
12610;40000;25816.568047337278;10.0;3;3;1;5
12642;60000;36979.166666666664;10.0;3;4;3;5
12689;14610;21356.14013671875;4.0;1;1;1;1
12698;60000;46000.0;8.0;3;3;3;5
12707;27344;34606.93359375;4.0;2;3;3;3
12721;40000;34606.93359375;8.0;3;1;2;4
12767;45000;47857.142857142855;6.0;3;3;3;4
12791;35750;44687.5;4.0;3;3;1;3
12792;30000;32285.15625;6.0;3;5;3;5
12797;30000;51621.31519274376;4.0;2;1;2;2
12803;25537;36124.925639500296;4.0;2;3;1;2
12883;43241;58455.07544581618;4.0;2;4;3;3
12915;28283;35754.00498398006;4.0;3;3;3;3
12930;32696;38993.36076817558;4.0;2;4;3;3
12983;20059;29498.269896193768;4.0;2;1;3;2
12986;19048;26303.85487528345;4.0;2;2;3;3
12994;120000;61913.58024691358;10.0;3;4;3;5
13014;30000;39140.625;4.0;3;2;1;2
13039;35000;43891.5862;4.0;3;4;3;4
13045;50000;43891.5862;6.0;2;3;3;4
13059;40000;44683.2;6.0;3;1;1;3
13072;26667;32592.5925925926;4.0;3;4;2;3
13112;70000;41070.72726145453;10.0;3;4;3;5
13119;40000;41271.245230662505;6.0;2;1;3;3
13150;25000;56895.68828078525;2.0;2;2;3;2
13151;70000;38164.09300157334;10.0;2;3;3;5
13171;45000;41070.72726145453;6.0;3;5;1;4
13289;30000;31428.571428571428;6.0;3;3;3;4
13300;35000;40741.61735700196;6.0;2;3;3;4
13322;25150;33952.5;4.0;3;1;1;2
13325;30000;33952.5;6.0;3;4;2;4
13390;45000;42005.62283737024;6.0;2;3;2;3
13425;30000;16993.80615234375;10.0;3;3;3;5
13481;20000;35360.768175583;4.0;3;3;3;3
13518;50000;43395.5078125;8.0;3;3;3;5
13600;20000;27263.142775064633;4.0;2;4;1;3
13611;27667;42422.222222222226;4.0;2;3;2;3
13615;120000;63784.02366863905;10.0;3;3;2;5
13637;20000;32200.002029056082;4.0;2;3;1;2
13667;80000;54806.69277322892;10.0;3;1;1;4
13670;70000;50518.62673484296;8.0;3;2;3;4
13675;110000;48297.36554162107;10.0;3;4;3;5
13682;50000;54806.69277322892;6.0;2;3;3;4
13694;36000;39986.76748582231;6.0;3;2;1;3
13702;30000;48297.36554162107;4.0;2;2;3;3
13711;65000;48297.36554162107;8.0;3;3;2;4
13723;45000;51652.307692307695;6.0;3;3;3;4
13736;27870;39986.76748582231;4.0;3;3;3;3
13740;70000;41630.0;10.0;2;3;1;4
13768;26471;36863.77551020408;4.0;3;3;2;3
13779;50000;54593.53870325169;6.0;2;3;3;4
13800;60000;64161.21299500194;6.0;3;3;1;3
13801;45000;26746.807939342303;10.0;2;3;3;5
13810;30000;26746.807939342303;6.0;2;3;1;3
13819;40000;50747.52422145329;4.0;3;4;3;4
13828;45471;64161.21299500194;4.0;3;2;3;3
13829;100000;36816.0;10.0;2;3;3;5
13837;45000;56807.66044313015;4.0;2;2;2;2
13877;50000;62009.154993018325;4.0;2;3;2;3
13890;100000;47830.08866017732;10.0;3;2;3;5
13902;70000;57294.47244094488;8.0;3;3;3;5
13913;43020;55152.78690888119;4.0;2;3;3;3
13925;50000;28425.398860072793;10.0;3;3;3;5
13980;30000;26963.265306122452;6.0;1;1;1;2
14009;25258;33405.827263267434;4.0;3;5;3;4
14031;29383;36485.96453287198;4.0;3;5;3;4
14055;41391;65341.52684256055;4.0;3;3;3;3
14070;55000;32982.58645613255;10.0;2;3;2;5
14096;60000;55799.90965013456;6.0;2;3;1;3
14102;50000;94328.60848725063;2.0;2;1;2;1
14116;35000;66429.98027613411;2.0;2;1;1;1
14194;50000;43261.71875;8.0;3;4;3;5
14197;40000;37482.64214674423;6.0;2;1;3;3
14219;25000;37482.64214674423;4.0;2;2;3;3
14222;20000;36758.680555555555;2.0;3;1;3;2
14229;50000;40473.42717609883;8.0;2;3;2;4
14239;26111;37716.049382716046;4.0;3;1;1;2
14240;32000;34079.33884297521;6.0;2;1;1;2
14283;40000;69930.55555555556;4.0;3;4;1;3
14306;40000;25714.285714285714;10.0;2;4;3;5
14310;30000;39677.49370992615;4.0;2;3;1;2
14335;29630;40603.56652949246;4.0;3;4;3;4
14413;25000;21592.537893074863;8.0;1;1;1;3
14424;150000;62134.87883940907;10.0;2;3;2;5
14446;35000;41395.31680440772;4.0;3;3;2;3
14533;60000;49571.71695955565;8.0;3;2;3;4
14616;50000;56815.4296875;6.0;3;4;3;4
14648;20000;39459.8615916955;2.0;2;3;3;2
14672;90000;51890.41944114151;10.0;3;3;2;5
14674;15489;15488.555628124856;6.0;1;1;1;1
14693;25000;29306.371191135735;6.0;2;3;1;3
14758;40000;46694.49695442134;6.0;3;2;3;4
14772;29783;38846.880907372404;4.0;3;3;3;3
14796;30000;38911.14215975087;4.0;3;3;3;3
14855;43641;64779.052734375;4.0;3;2;3;3
14866;13378;20169.23824896694;4.0;1;1;1;1
14922;80000;55193.8775510204;8.0;2;1;3;4
14928;25000;32431.09809027778;4.0;2;1;1;2
14932;23000;20169.23824896694;6.0;1;3;2;3
14994;25000;32547.325102880666;4.0;2;1;1;2
15023;31587;40873.69759367631;4.0;2;1;2;2
15025;33225;42074.721697122455;4.0;2;3;3;3
15032;31011;40893.61188262288;4.0;2;3;2;3
15064;100000;78114.0380859375;8.0;3;2;1;4
15073;10965;17124.744462809922;4.0;1;1;1;1
15085;33044;39975.06246281975;4.0;2;2;2;2
15149;39283;56475.60465508518;4.0;3;2;3;3
15200;35000;29222.93643505765;8.0;2;3;1;4
15208;30000;26551.24653739612;6.0;3;3;3;4
15220;43370;59701.18884316416;4.0;3;3;3;3
15224;30000;57373.28283113799;2.0;2;2;1;1
15276;70000;52138.671875;8.0;3;3;2;4
15308;30167;37164.3897996357;4.0;2;4;1;3
15329;35000;37164.3897996357;6.0;2;2;2;3
15451;25000;17158.952477284125;10.0;1;1;1;3
15455;30000;38896.0302457467;4.0;2;2;3;3
15462;80000;44282.330279050395;10.0;2;4;3;5
15485;30000;42726.10882487426;4.0;3;5;3;4
15548;35000;40859.01186768792;6.0;2;3;3;4
15554;40000;40042.152767319414;6.0;2;3;1;3
15556;28367;40859.01186768792;4.0;2;3;3;3
15564;50000;40042.152767319414;8.0;3;3;2;4
15593;60000;54654.26880811495;6.0;2;3;3;4
15603;30000;40042.152767319414;4.0;2;3;1;2
15709;60000;30256.198347107438;10.0;3;5;3;5
15716;35000;56807.66044313015;4.0;3;5;1;3
15734;50000;49753.08641975308;6.0;3;4;3;4
15757;30000;43212.38425925926;4.0;2;4;2;3
15767;23778;30382.716049382714;4.0;2;4;3;3
15776;23778;30382.716049382714;4.0;3;4;3;4
15792;23556;29790.39983340275;4.0;1;1;1;1
15808;50000;43212.38425925926;8.0;3;5;3;5
15855;30000;32159.575811134953;6.0;2;3;3;4
15930;30000;32923.67768595041;6.0;2;1;2;3
15955;35000;40252.97619047619;6.0;2;2;3;3
15958;25000;38985.65938961906;4.0;2;3;3;3
15988;35000;43639.66451767394;4.0;2;3;3;3
16001;35699;43830.735139676544;4.0;2;3;3;3
16056;100000;34026.465028355386;10.0;2;4;2;5
16070;20000;18905.042500000003;6.0;2;1;1;2
16086;35000;52040.816326530614;4.0;3;3;2;3
16090;33117;52040.816326530614;4.0;2;3;3;3
16093;70000;49480.9688581315;8.0;2;3;3;4
16105;12515;18905.042500000003;4.0;1;1;1;1
16106;40000;29574.8234375;8.0;2;4;3;5
16151;28000;44056.558313004316;4.0;3;2;3;3
16199;21661;29765.625;4.0;3;3;3;3
